Vnum	Name	Rank	Type	BattleType	Level	Size	AiFlags	MountCapacity	RaceFlags	ImmuneFlags	Empire	Folder	OnClick	St	Dx	Ht	Iq	MinDamage	MaxDamage	MaxHp	RegenCycle	RegenPercent	MinGold	MaxGold	Exp	Def	AttackSpeed	MoveSpeed	AggressiveHpPct	AggressiveSight	AttackRange	DropItemGroup	ResurrectionVnum	EnchantCurse	EnchantSlow	EnchantPoison	EnchantStun	EnchantCritical	EnchantPenetrate	ResistSword	ResistTwoHanded	ResistDagger	ResistBell	ResistFan	ResistBow	ResistFire	ResistElect	ResistMagic	ResistWind	ResistPoison	DamMultiply	SummonVnum	DrainSp	MobColor	PolymorphItem	SkillLevel0	SkillVnum0	SkillLevel1	SkillVnum1	SkillLevel2	SkillVnum2	SkillLevel3	SkillVnum3	SkillLevel4	SkillVnum4	SpBerserk	SpStoneskin	SpGodspeed	SpDeathblow	SpRevive			
405	???? ??	S_PAWN	MONSTER	MELEE	33			0	HUMAN		0	thiefboss2	0	33	22	33	11	29	53	1625	6	7	0	1754	5040	39	120	150	50	2000	50	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
406	???? ??	S_PAWN	MONSTER	MELEE	35			0	HUMAN		0	thiefboss3	0	35	23	42	12	30	55	1736	8	12	0	1776	5328	41	100	100	50	2000	50	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
431	???? ??	KNIGHT	MONSTER	MELEE	31			0	HUMAN	SLOW	0	thief1	0	37	25	49	12	28	51	1571	12	9	0	2768	3384	37	110	100	100	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
432	????? ??	KNIGHT	MONSTER	MELEE	33			0	HUMAN	SLOW	0	thief2	0	37	49	25	12	37	45	1733	12	9	0	2853	3600	39	110	150	100	2000	50	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
433	???? ??	KNIGHT	MONSTER	RANGE	35			0	HUMAN	SLOW	0	thief3	0	38	25	50	13	30	55	1852	12	9	0	2937	3816	41	70	120	100	2000	50	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
434	???? ??	S_KNIGHT	MONSTER	MELEE	36			0	HUMAN	SLOW	0	thiefboss1	0	38	50	25	13	39	48	3010	8	9	0	2979	7830	42	110	120	100	2000	50	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
435	???? ??	S_KNIGHT	MONSTER	MELEE	38			0	HUMAN	SLOW	0	thiefboss2	0	26	39	51	13	32	59	3249	8	9	0	3065	8262	44	110	120	100	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
436	???? ??	S_KNIGHT	MONSTER	MELEE	40			0	HUMAN	SLOW	0	thiefboss3	0	51	26	39	13	33	61	3500	8	9	0	3150	8694	46	110	120	100	2000	50	0	0	0	0	5	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
451	??? ????	PAWN	MONSTER	MELEE	26			0	HUMAN		0	thief1	0	36	18	27	9	37	45	785	6	5	0	1566	2322	31	100	110	50	2000	50	30032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
452	??? ?????	PAWN	MONSTER	MELEE	27			0	HUMAN		0	thief2	0	37	19	28	9	42	60	822	8	10	0	1574	2412	32	80	150	50	2000	50	30074	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
453	??? ????	PAWN	MONSTER	RANGE	29			0	HUMAN		0	thief3	0	30	39	10	10	40	49	655	6	7	0	1814	2592	34	60	150	50	2000	50	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
454	??? ???? ??	S_PAWN	MONSTER	POWER	30			0	HUMAN		0	thiefboss1	0	30	20	45	10	39	66	1129	8	12	0	1722	3204	35	100	100	50	2000	50	30021	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
455	??? ???? ??	S_PAWN	MONSTER	MELEE	33			0	HUMAN		0	thiefboss2	0	33	22	33	11	34	63	1300	6	7	0	1754	3528	39	120	150	50	2000	50	30005	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
456	??? ???? ??	S_PAWN	MONSTER	MELEE	35			0	HUMAN		0	thiefboss3	0	35	23	42	12	36	66	1389	8	12	0	1776	3744	41	100	100	50	2000	50	30030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
491	??	S_KNIGHT	MONSTER	TANKER	32			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	maenghwan	0	42	21	32	11	38	55	3201	9	22	0	2015	16254	38	100	130	100	2000	50	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
492	??	S_KNIGHT	MONSTER	MELEE	37			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	bou	0	48	24	36	12	31	58	3911	14	17	0	2111	18774	43	100	130	100	2000	50	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
493	??	S_KNIGHT	MONSTER	POWER	39			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	gupae	0	51	25	38	13	33	60	4219	4	12	0	2150	19782	45	100	130	100	2000	50	0	0	0	0	0	0	5	20	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
494	??	S_KNIGHT	MONSTER	MELEE	45			0	HUMAN	STUN,SLOW,CURSE,TERROR	0	chuhen	0	57	43	29	14	36	67	5220	19	27	0	2267	22806	52	100	150	100	2000	50	0	0	0	0	0	0	5	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0			
501	?????	PAWN	MONSTER	MELEE	29			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	34	41	1404	6	5	0	1632	3690	36	108	150	50	2000	50	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
502	?????	PAWN	MONSTER	MELEE	32			0	HUMAN	STUN	0	barbarian_soldier	0	32	21	42	11	36	44	1625	8	12	0	1655	4068	40	108	110	50	2000	50	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
503	?????	S_PAWN	MONSTER	RANGE	35			0	HUMAN	STUN	0	barbarian_bow	0	23	46	17	12	34	51	1262	6	7	0	2192	5328	43	60	120	50	2000	50	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
504	?????	KNIGHT	MONSTER	MELEE	36			0	HUMAN	STUN	0	barbarian_knight	0	47	24	35	12	39	48	2240	8	17	0	2052	9144	44	108	130	50	2000	50	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
531	????? ??	KNIGHT	MONSTER	MELEE	35		AGGR	0	HUMAN	STUN	0	barbarian_infantry	0	41	55	28	14	38	47	1852	12	7	0	2937	2322	41	110	100	100	2000	50	30075	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0			
532	????? ??	KNIGHT	MONSTER	MELEE	37		AGGR	0	HUMAN	STUN	0	barbarian_soldier	0	42	56	28	14	36	53	2002	12	7	0	3023	2448	43	110	100	100	2000	50	0	0	0	5	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0			
533	????? ??	S_KNIGHT	MONSTER	RANGE	40		AGGR	0	HUMAN	STUN	0	barbarian_bow	0	43	57	15	14	38	57	3500	8	7	0	3150	5274	46	70	100	100	2000	50	30075	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0			
534	?????? ??	S_KNIGHT	MONSTER	MELEE	42		AGGR	0	HUMAN	STUN	0	barbarian_knight	0	59	29	44	15	34	63	3762	8	7	0	3236	5544	49	110	100	100	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0			
551	??? ?????	PAWN	MONSTER	MELEE	29			0	HUMAN	STUN	0	barbarian_infantry	0	20	39	30	10	40	49	1123	6	5	0	1632	3690	36	108	150	50	2000	50	30033	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
552	??? ?????	PAWN	MONSTER	MELEE	32			0	HUMAN	STUN	0	barbarian_soldier	0	20	21	42	11	43	52	1300	8	12	0	1655	4068	40	108	110	50	2000	50	30041	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
553	??? ?????	S_PAWN	MONSTER	RANGE	35			0	HUMAN	STUN	0	barbarian_bow	0	32	46	17	12	41	61	1010	6	7	0	2192	5328	43	60	120	50	2000	50	30052	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
554	??? ?????	KNIGHT	MONSTER	MELEE	36			0	HUMAN	STUN	0	barbarian_knight	0	23	24	35	12	47	57	1792	8	17	0	2052	9144	44	108	130	50	2000	50	30092	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
591	?????	BOSS	MONSTER	MELEE	42		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_boss	0	40	27	54	13	34	63	250000	29	32	0	2745	91260	49	100	100	100	2000	50	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
595	????? ??	KNIGHT	MONSTER	RANGE	42		AGGR	0	HUMAN	STUN,SLOW,CURSE,TERROR	0	barbarian_bow	0	40	27	54	13	34	63	4703	30	30	0	2745	28908	49	100	100	100	2000	50	30075	0	0	0	0	0	50	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
601	???? ???	PAWN	MONSTER	MELEE	26			0	ORC		0	orc_soldier	0	42	28	56	14	46	56	2268	6	2	0	3279	4680	50	110	100	35	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
602	??? ??? ???	S_PAWN	MONSTER	MELEE	29			0	ORC		0	orc_scouter	0	43	29	57	14	46	57	2348	6	2	0	3321	4788	51	110	100	35	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	70105	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
603	??? ?? ???	S_PAWN	MONSTER	MELEE	31			0	ORC		0	orc_knight	0	44	29	59	14	47	58	2429	6	2	0	3365	4896	52	110	100	35	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	70105	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
604	??? ?? ???	KNIGHT	MONSTER	MAGIC	33			0	ORC		0	orc_magician	0	45	60	30	15	48	59	2514	6	2	0	3407	5004	53	110	100	35	2000	50	0	0	0	0	0	0	15	15	0	-5	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0			
631	????	PAWN	MONSTER	MELEE	34			0	ORC		0	orc_soldier	0	32	21	42	11	22	33	1390	6	5	0	1619	4320	40	120	150	100	2000	50	30007	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
632	??? ???	S_PAWN	MONSTER	MELEE	36			0	ORC		0	orc_scouter	0	28	22	45	11	40	60	1806	8	10	0	1785	5490	42	100	150	100	2000	50	30076	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
633	??? ??	S_PAWN	MONSTER	MELEE	39			0	ORC		0	orc_knight	0	25	48	43	12	40	49	2025	6	7	0	1818	5940	45	100	100	100	2000	50	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
634	??? ??	KNIGHT	MONSTER	MAGIC	40			0	ORC		0	orc_magician	0	37	25	50	12	41	50	2800	8	12	0	1998	10152	46	100	100	100	2000	50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
635	??? ??	KNIGHT	MONSTER	MELEE	44			0	ORC		0	orc_general	0	40	53	27	13	43	53	3228	8	12	0	2057	11160	51	100	100	100	2000	50	30076	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0			
636	???	S_KNIGHT	MONSTER	MELEE	46			0	ORC		0	orc_black	0	20	28	75	14	27	50	5401	9	17	0	2285	23310	53	100	100	100	2000	50	30006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0			
637	?? ???	S_KNIGHT	MONSTER	MELEE	49			0	ORC		0	orc_bigblack	0	45	30	60	15	38	69	5959	8	12	0	2340	24822	56	100	100	100	2000	50	30077	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0			
651	??? ????	PAWN	MONSTER	MELEE	34			0	ORC		0	orc_soldier	0	32	21	42	11	27	40	1112	6	5	0	1619	3024	40	120	150	100	2000	50	30007	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
652	??? ??? ???	S_PAWN	MONSTER	MELEE	36			0	ORC		0	orc_scouter	0	28	22	45	11	48	72	1445	8	10	0	1785	3852	42	100	150	100	2000	50	30076	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
653	??? ??? ??	S_PAWN	MONSTER	MELEE	39			0	ORC		0	orc_knight	0	25	48	43	12	48	58	1620	6	7	0	1818	4158	45	100	100	100	2000	50	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
654	??? ??? ??	KNIGHT	MONSTER	MAGIC	40			0	ORC		0	orc_magician	0	37	25	50	12	49	60	2240	8	12	0	1998	7110	46	100	100	100	2000	50	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0			
655	??? ??? ??	KNIGHT	MONSTER	MELEE	44			0	ORC		0	orc_general	0	40	53	27	13	52	64	2582	8	12	0	2057	7812	51	100	100	100	2000	50	30076	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0			
656	??? ???	S_KNIGHT	MONSTER	MELEE	46			0	ORC		0	orc_black	0	20	28	75	14	33	60	4321	9	17	0	2285	16326	53	100	100	100	2000	50	30006	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0			
657	??? ?? ???	S_KNIGHT	MONSTER	MELEE	49			0	ORC		0	orc_bigblack	0	45	30	60	15	45	83	4767	8	12	0	2340	17388	56	100	100	100	2000	50	30077	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	70107	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0			
691	?? ??	BOSS	MONSTER	MELEE	75		AGGR	0	ATT_WIND,ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	200	200	200	150	100	133	2500000	19	22	0	3002	91908	57	100	100	100	2000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	30	256	0	0	0	0	0	0	0	35	0	0	0	0	0			
692	??? ??	BOSS	MONSTER	MELEE	75		AGGR	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	48	32	63	16	40	73	250000	20	20	0	3002	34020	57	100	100	100	2000	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	256	0	0	0	0	0	0	0	35	0	0	0	0	0			
693	?????	KING	MONSTER	MELEE	75		AGGR,BERSERK,STONESKIN,DEATHBLOW,REVIVE	0	ORC	STUN,SLOW,CURSE,TERROR	0	orc_lord	0	65	91	61	30	75	139	250000	30	20	0	63759	1603800	90	150	160	100	2000	50	0	0	0	0	0	0	15	20	30	25	30	30	30	50	100	50	50	50	20	2	2414	10	0	0	35	256	0	0	0	0	0	0	0	20	20	0	30	40	0			
701	?????	PAWN	MONSTER	MELEE	35			0	MILGYO		0	milgyo_religionist	0	46	35	23	12	38	47	1447	8	7	0	1650	4446	41	100	120	70	2000	50	30008	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
702	?????	S_PAWN	MONSTER	MELEE	38			0	MILGYO		0	milgyo_nahan1	0	50	37	25	12	36	54	1950	8	7	0	1850	4968	44	100	120	70	2000	50	30078	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
703	??????	S_PAWN	MONSTER	MELEE	41			0	MILGYO		0	milgyo_nahan2	0	53	40	27	13	50	58	2178	8	7	0	1884	5346	47	100	100	70	2000	50	0	0	0	0	0	0	5	1	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
704	?????	KNIGHT	MONSTER	TANKER	44			0	MILGYO		0	milgyo_nahan_general	0	50	42	30	14	41	61	3228	12	12	0	2127	7974	51	100	120	70	2000	50	30051	0	0	0	0	0	0	1	0	1	0	0	0	-10	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
705	?????	S_PAWN	MONSTER	POWER	48			0	MILGYO		0	milgyo_executor	0	61	31	46	15	38	71	2769	8	7	0	1967	5220	55	100	120	70	2000	50	30079	0	0	0	0	0	0	1	0	-5	0	1	1	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
706	?????	S_KNIGHT	MONSTER	MELEE	49			0	MILGYO		0	milgyo_monster1	0	62	47	31	16	50	61	5959	8	12	0	2289	17730	56	100	100	70	2000	50	30047	0	0	0	0	0	0	1	0	-15	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
707	?????	S_KNIGHT	MONSTER	MAGIC	51			0	MILGYO		0	milgyo_monster2	0	65	48	32	16	52	63	6353	8	12	0	2330	18450	58	100	100	70	2000	50	30078	0	0	0	0	0	0	1	-5	0	-5	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
731	??????	PAWN	MONSTER	MELEE	52			0	MILGYO	TERROR	0	milgyo_religionist	0	67	50	34	17	53	65	2621	8	7	0	1769	4716	59	100	120	100	2000	50	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
732	??????	S_PAWN	MONSTER	MELEE	53			0	MILGYO	TERROR	0	milgyo_nahan1	0	68	50	34	17	54	72	3245	8	7	0	2025	5760	60	100	120	100	2000	50	0	0	0	0	0	0	5	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
733	???????	S_PAWN	MONSTER	MELEE	54			0	MILGYO	TERROR	0	milgyo_nahan2	0	69	52	35	17	55	67	3345	8	7	0	2039	5868	62	100	120	100	2000	50	30079	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
734	??????	KNIGHT	MONSTER	TANKER	54			0	MILGYO	TERROR	0	milgyo_nahan_general	0	69	52	35	17	55	73	4460	12	12	0	2289	9774	62	100	120	100	2000	50	30079	0	0	0	0	0	5	5	0	1	0	0	0	-10	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
735	??????	S_PAWN	MONSTER	POWER	55			0	MILGYO	TERROR	0	milgyo_executor	0	71	53	35	18	56	81	3448	8	7	0	2051	5976	63	100	120	100	2000	50	30080	0	0	0	0	0	5	5	0	-5	0	1	1	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
736	??????	S_KNIGHT	MONSTER	MELEE	56			0	MILGYO	TERROR	0	milgyo_monster1	0	72	54	36	18	57	69	7400	8	12	0	2417	20250	64	100	120	100	2000	50	30080	0	0	0	0	0	5	5	0	-15	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
737	??????	S_KNIGHT	MONSTER	MAGIC	57			0	MILGYO	TERROR	0	milgyo_monster2	0	73	55	37	18	58	70	7620	8	12	0	2438	20610	65	100	120	100	2000	50	0	0	0	0	0	0	5	5	-5	0	-5	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
751	??? ?????	PAWN	MONSTER	MELEE	35			0	MILGYO		0	milgyo_religionist	0	46	35	23	12	46	56	1157	8	7	0	1650	3114	41	100	120	70	2000	50	30008	0	0	0	0	0	0	1	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
752	??? ?????	S_PAWN	MONSTER	MELEE	38			0	MILGYO		0	milgyo_nahan1	0	50	37	25	12	43	65	1560	8	7	0	1850	3474	44	100	120	70	2000	50	30078	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
753	??? ??????	S_PAWN	MONSTER	MELEE	41			0	MILGYO		0	milgyo_nahan2	0	53	40	27	13	60	69	1742	8	7	0	1884	3744	47	100	100	70	2000	50	0	0	0	0	0	0	5	1	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
754	??? ?????	KNIGHT	MONSTER	TANKER	44			0	MILGYO		0	milgyo_nahan_general	0	50	42	30	14	49	73	2582	12	12	0	2127	5580	51	100	120	70	2000	50	30051	0	0	0	0	0	0	1	0	1	0	0	0	-10	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
755	??? ?????	S_PAWN	MONSTER	POWER	48			0	MILGYO		0	milgyo_executor	0	61	31	46	15	46	85	2215	8	7	0	1967	3654	55	100	120	70	2000	50	30079	0	0	0	0	0	0	1	0	-5	0	1	1	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
756	??? ?????	S_KNIGHT	MONSTER	MELEE	49			0	MILGYO		0	milgyo_monster1	0	62	47	31	16	60	73	4767	8	12	0	2289	12420	56	100	100	70	2000	50	30047	0	0	0	0	0	0	1	0	-15	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
757	??? ?????	S_KNIGHT	MONSTER	MAGIC	51			0	MILGYO		0	milgyo_monster2	0	65	48	32	16	62	75	5082	8	12	0	2330	12924	58	100	100	70	2000	50	30078	0	0	0	0	0	0	1	-5	0	-5	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
771	??? ??????	PAWN	MONSTER	MELEE	52			0	MILGYO	TERROR	0	milgyo_religionist	0	67	50	34	17	53	65	2621	8	7	0	1769	3294	59	100	120	100	2000	50	0	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
772	??? ??????	S_PAWN	MONSTER	MELEE	53			0	MILGYO	TERROR	0	milgyo_nahan1	0	68	50	34	17	54	72	3245	8	7	0	2025	4032	60	100	120	100	2000	50	0	0	0	0	0	0	5	5	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
773	??? ???????	S_PAWN	MONSTER	MELEE	54			0	MILGYO	TERROR	0	milgyo_nahan2	0	69	52	35	17	55	67	3345	8	7	0	2039	4104	62	100	120	100	2000	50	30079	0	0	0	0	0	5	5	0	0	1	0	0	-10	0	0	0	0	0	1	0	0	0	70105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
774	??? ??????	KNIGHT	MONSTER	TANKER	54			0	MILGYO	TERROR	0	milgyo_nahan_general	0	69	52	35	17	55	73	4460	12	12	0	2289	6840	62	100	120	100	2000	50	30079	0	0	0	0	0	5	5	0	1	0	0	0	-10	0	0	0	0	0	1	0	0	0	70106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
